12/01/2018 04:13,,,,,,,,,,,
Código NCM,Descrição NCM,Código do Atributo,Descrição do Atributo,Código da Especificação,Descrição da Especificação,Início de Vigência da Especificação,Fim de Vigência da Especificação,Número do Ato,Tipo do Ato,Ano do Ato,Órgão Emissor do Ato
15079011,"OLEO D/SOJA,REFIN.,EM RECS.C/CAP.INF.OU = 5L",AC,ACONDICIONAMENTO,0002,Em embalagens plásticas,01/07/2012,-,001268,IN,2012,SRF
15079011,"OLEO D/SOJA,REFIN.,EM RECS.C/CAP.INF.OU = 5L",AC,ACONDICIONAMENTO,0003,Em embalagens cartonadas,01/07/2012,-,001268,IN,2012,SRF
15079011,"OLEO D/SOJA,REFIN.,EM RECS.C/CAP.INF.OU = 5L",AC,ACONDICIONAMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
15159090,Outros,AA,CAS/DCB,0002,008015-92-7/Óleo de camomila romano,01/07/2012,-,001268,IN,2012,SRF
15159090,Outros,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AA,ITEM,0002,Farelo,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AA,ITEM,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AB,APRESENTAÇÃO,0002,Cru,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AB,APRESENTAÇÃO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AC,EXTRAÇÃO,0002,Por meio de solventes,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AC,EXTRAÇÃO,0003,Por centrifugação,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AC,EXTRAÇÃO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AD,TRATAMENTO,0001,Peletizado,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AD,TRATAMENTO,0002,Granulado,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AD,TRATAMENTO,0003,Moído,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AE,TIPO,0002,2,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AE,TIPO,0003,3,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AE,TIPO,0004,4,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AE,TIPO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
23040090,OUTROS RESIDUOS DA EXTRACAO DO OLEO D/SOJA,AF,ACONDICIONAMENTO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
25199090,OUTS.OXIDOS D/MAGNESIO E MAGNESIAS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28011000,CLORO,AA,DENOMINAÇÃO DE MERCADO,0002,Cloro liqüefeito,01/07/2012,-,001268,IN,2012,SRF
28011000,CLORO,AA,DENOMINAÇÃO DE MERCADO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28100090,OUTROS OXIDOS DE BORO E ACIDOS BORICOS,AA,CAS/DCB,0002,001303-96-4/Bórax,01/07/2012,-,001268,IN,2012,SRF
28100090,OUTROS OXIDOS DE BORO E ACIDOS BORICOS,AA,CAS/DCB,0003,012280-03-4/Octaborato dissódio tetrahidratado,01/07/2012,-,001268,IN,2012,SRF
28100090,OUTROS OXIDOS DE BORO E ACIDOS BORICOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28112290,OUTROS DIOXIDOS DE SILICIO,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28255090,OUTROS OXIDOS E HIDROXIDOS DE COBRE,AA,CAS/DCB,0002,001317-39-1/Óxido cuproso,01/07/2012,-,001268,IN,2012,SRF
28255090,OUTROS OXIDOS E HIDROXIDOS DE COBRE,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28352910,FOSFATO DE FERRO,AA,CAS/DCB,0001,010045-86-0/Fosfato Férrico,01/07/2012,-,001268,IN,2012,SRF
28352910,FOSFATO DE FERRO,AA,CAS/DCB,0002,013463-10-0/Fosfato Férrico (dihidrato),01/07/2012,-,001268,IN,2012,SRF
28351029,OUTROS FOSFANATOS,AA,CAS/DCB,0001,015845-66-6/Fosetil,01/07/2012,-,001268,IN,2012,SRF
28480090,OUTROS FOSFETOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28054000,MERCURIO,AA,DENOMINAÇÃO DE MERCADO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28151100,"HIDROXIDO DE SODIO, SOLIDO",AA,GRAU/CONCENTRAÇÃO,0002,Comercial com concentração de 70 até 96%,01/07/2012,-,001268,IN,2012,SRF
28151100,"HIDROXIDO DE SODIO, SOLIDO",AA,GRAU/CONCENTRAÇÃO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28151100,"HIDROXIDO DE SODIO, SOLIDO",AB,APRESENTAÇÃO,0002,Fundida,01/07/2012,-,001268,IN,2012,SRF
28151100,"HIDROXIDO DE SODIO, SOLIDO",AB,APRESENTAÇÃO,0003,Pérolas ou lentilhas,01/07/2012,-,001268,IN,2012,SRF
28151100,"HIDROXIDO DE SODIO, SOLIDO",AB,APRESENTAÇÃO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28151200,"HIDROX.D/SODIO,EM SOLUCAO AQUOSA",AA,GRAU/CONCENTRAÇÃO,0001,Raiom com concentração de 48 até 52%,01/07/2012,-,001268,IN,2012,SRF
28151200,"HIDROX.D/SODIO,EM SOLUCAO AQUOSA",AA,GRAU/CONCENTRAÇÃO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28152000,HIDROXIDO DE POTASSIO (POTASSA CAUSTICA),AA,DENOMINAÇÃO DE MERCADO,0002,"Potassa cáustica, em escama em sacos de 25 kg/50 kg",01/07/2012,-,001268,IN,2012,SRF
28152000,HIDROXIDO DE POTASSIO (POTASSA CAUSTICA),AA,DENOMINAÇÃO DE MERCADO,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28311021,SULFOXILATO FORMALDEIDO DE SODIO,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28362010,"CARBONATO DISSODICO,ANIDRO",AA,DENOMINAÇÃO DE MERCADO/DENSIDADE,0006,"Barrilha sintética, tipo denso (mais de 950 g/litro)",01/07/2012,-,001268,IN,2012,SRF
28362010,"CARBONATO DISSODICO,ANIDRO",AA,DENOMINAÇÃO DE MERCADO/DENSIDADE,0007,"Barrilha natural, tipo leve (menos de 950 g/litro)",01/07/2012,-,001268,IN,2012,SRF
28362010,"CARBONATO DISSODICO,ANIDRO",AA,DENOMINAÇÃO DE MERCADO/DENSIDADE,0008,"Barrilha natural, tipo denso (mais de 950 g/litro)",01/07/2012,-,001268,IN,2012,SRF
28362010,"CARBONATO DISSODICO,ANIDRO",AA,DENOMINAÇÃO DE MERCADO/DENSIDADE,0009,Varredura de barrilha natural,01/07/2012,-,001268,IN,2012,SRF
28362010,"CARBONATO DISSODICO,ANIDRO",AA,DENOMINAÇÃO DE MERCADO/DENSIDADE,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28364000,CARBONATOS DE POTASSIO,AA,CAS/DCB,0002,000584-08-7/Carbonato de potássio,01/07/2012,-,001268,IN,2012,SRF
28364000,CARBONATOS DE POTASSIO,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28369919,OUTROS CARBONATOS,AA,CAS/DCB,0002,000539-68-4/Carbonato de dihidroxialumínio sódico,01/07/2012,-,001268,IN,2012,SRF
28369919,OUTROS CARBONATOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28432990,OUTROS COMPOSTOS DE PRATA,AA,CAS/DCB,0002,000146-84-9/Picrato de prata,01/07/2012,-,001268,IN,2012,SRF
28432990,OUTROS COMPOSTOS DE PRATA,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28439090,Outros,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28261990,OUTROS FLUORETOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0001,24359-51-1/Acetato de merisoprol (197 Hg),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0002,24359-50-0/Acetato de merisoprol (203 Hg),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0004,34819-78-8/Amônia (13 N),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0005,13422-53-2/Cianocobalamina (60 Co),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0006,14336-71-1/Cloreto de cálcio (45 Ca),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0007,24359-46-4/Cloreto de estrôncio (85 Sr),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0008,38270-90-5/Cloreto de estrôncio (89 Sr),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0009,10025-82-8/Cloreto de índio (113m In),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0010,17112-21-9/Cloreto de sódio (22 Na),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0011,55172-29-7/Cloreto de tálio (201 TI),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0012,24359-56-6/Cloreto de zinco (65 Zn),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0013,2042-50-4/Clormerodrina (203 Hg),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0014,85068-76-4/Cloridrato de iofetamina (123 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0015,27849-89-4/Edetato crônico (51 Cr),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0016,105613-48-7/Exametazima (99 Tc),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0017,22554-99-0/Fluoreto de sódio (18 F),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0018,24384-60-0/Fosfato crômico (32 P),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0019,77679-27-7/Iobenguano (123 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0020,41927-88-2/Iodeto de sódio (123 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0021,24360-85-8/Iodipamida sódica (131 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0022,56254-07-0/Iodoipurato de sódio (123 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0023,7230-65-1/Iodoipurato de sódio (125 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0024,127396-36-5/Iomazenil (123 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0025,154427-83-5/Lexidronam (153 Sm),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0026,24381-59-7/Nitrato de estrôncio (85 Sr),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0027,65454-61-7/Pentetato de sódio (99m Tc),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0028,139096-04-1/Pentreotida (111 In),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0029,23288-60-0/Pertecnetato de sódio (99m Tc),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0030,97849-54-2/Racloprida (11 C),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0031,1187-56-0/Selenometionina (75 Se),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0032,139755-80-9/Sulfato de iobenguano (123 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0033,149210-33-3/Sulfato de iobenguano (131 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0034,14262-80-7/Sulfato de sódio (35 S),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0035,24486-40-6/Tiroxina (125 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0036,7019-69-4/Tiroxina (131 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,0037,192391-48-3/Tositumomabe (131 I),01/07/2012,-,001268,IN,2012,SRF
28444090,OUTS.ELEM.ISOTOPOS E COMPOSTOS RADIOATIVOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28429000,OUTS.SAIS D/AC.OU PEROXOACIDOS INORGANICOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
28521029,OUTROS COMPOSTOS ORGÂNICOS DE MERCÚRIO,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29052990,OUTS. MONOALCOOIS N/SATURADOS,AA,CAS/DCB,0003,040642-40-8/(Z)-8-dodecenol,01/07/2012,-,001268,IN,2012,SRF
29081100,Pentaclorofenol e seus sais,AA,CAS/DCB,0001,000087-86-5/Pentaclorofenol,01/07/2012,-,001268,IN,2012,SRF
29081929,OUTROS DERIV.HALOG. E SEUS SAIS COM BROMO,AA,CAS/DCB,0001,002666-53-7/Tribromofenóxido de sódio,01/07/2012,-,001268,IN,2012,SRF
29093012,ETER FENILICO,AA,CAS/DCB,0001,080844-07-1/Etofenproxi,01/07/2012,-,001268,IN,2012,SRF
29093019,OUTROS ETERES AROMATICOS,AA,CAS/DCB,0001,"000150-78-7/1,4-Dimetoxibenzeno",01/07/2012,-,001268,IN,2012,SRF
29121929,OUTROS MONOALDEIDOS NAO SATURADOS,AA,CAS/DCB,0001,053939-28-9/(Z)-11-Hexadecenal,01/07/2012,-,001268,IN,2012,SRF
29121999,OUTS.ALDEID.ACICL.N/CONT.OUTS.FUNC.OXIGENADAS,AA,CAS/DCB,0001,"075983-36-7/4,8-dimetildecanal",01/07/2012,-,001268,IN,2012,SRF
29144099,OUTS.CETONAS-ALCOOIS E CETONAS-ALDEIDOS,AA,CAS/DCB,0003,072598-35-7/Serricornim,01/07/2012,-,001268,IN,2012,SRF
29147090,"OUTS.CETONAS,MESMO CONT.OUTS.FUNCS.OXIGENADAS",AA,CAS/DCB,0001,003691-35-8/Clorfacinona,01/07/2012,-,001268,IN,2012,SRF
29153999,OUTROS ESTERES DO ACIDO ACETICO,AA,CAS/DCB,0001,"163041-94-9/Acetato de (E,Z,Z)-3,8,11-tetradecatrienila",01/07/2012,-,001268,IN,2012,SRF
29031990,OUTS.DER.CLORADOS SAT.DOS HIDROCARB.ACIC.,AA,CAS/DCB,0001,000067-72-1/Hexacloroetano,01/07/2012,-,001268,IN,2012,SRF
29033919,OUTROS DERIVADOS FLUORADOS,AA,CAS/DCB,0001,057041-67-5/Desflurano,01/07/2012,-,001268,IN,2012,SRF
29037931,HALOTANO (BROMOCLOROTRIFLUOROETANOS),AA,CAS/DCB,0001,000151-67-7/Halotano,01/07/2012,-,001268,IN,2012,SRF
29039990,OUTS.DER.HALOG.D/HIDROCARB. AROMÁTICOS,AA,CAS/DCB,0001,000053-19-0/Mitotano,01/07/2012,-,001268,IN,2012,SRF
29041051,NAFTALENOSSULFONATOS DE SODIO,AA,CAS/DCB,0001,014992-59-7/Dibunato de sódio,01/07/2012,-,001268,IN,2012,SRF
29051300,BUTAN-1-OL (ALCOOL N-BUTILICO),AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29051410,ALCOOL ISOBUTILICO,AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29051600,OCTANOL (ALCOOL OCTILICO) E SEUS ISOMEROS,AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29053100,Etilenoglicol (etanodiol),AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29053100,Etilenoglicol (etanodiol),AB,PROCESSO/APLICAÇÃO,0001,Grau industrial,01/07/2012,-,001268,IN,2012,SRF
29053990,"OUTS. ALCOOIS DIOIS, N/SATURADOS",AA,CAS/DCB,0001,000055-98-1/Bussulfano,01/07/2012,-,001268,IN,2012,SRF
29061300,ESTEROIS E INOSITOIS,AA,CAS/DCB,0001,000087-89-8/Inositol,01/07/2012,-,001268,IN,2012,SRF
29061950,Terpineóis,AA,CAS/DCB,0001,000098-55-5/Alfa-terpineol,01/07/2012,-,001268,IN,2012,SRF
29061990,OUTS.ALCO.CICLAN.CICLEN.E CICLOTERPENICOS,AA,CAS/DCB,0001,112828-00-9/Calcipotriol,01/07/2012,-,001268,IN,2012,SRF
29071510,beta-Naftol e seus sais,AA,CAS/DCB,0001,000135-19-3/Naftol,01/07/2012,-,001268,IN,2012,SRF
29071990,OUTROS MONOFENOIS,AA,CAS/DCB,0001,002078-54-8/Propofol,01/07/2012,-,001268,IN,2012,SRF
29072100,Resorcinol e seus sais,AA,CAS/DCB,0001,000108-46-3/Resorcinol,01/07/2012,-,001268,IN,2012,SRF
29072200,Hidroquinona e seus sais,AA,CAS/DCB,0001,000123-31-9/Hidroquinona,01/07/2012,-,001268,IN,2012,SRF
29072900,Outros,AA,CAS/DCB,0001,000087-66-1/Pirogalol,01/07/2012,-,001268,IN,2012,SRF
29081911,4-Cloro-m-cresol e seus sais,AA,CAS/DCB,0001,000059-50-7/4-Cloro-m-cresol,01/07/2012,-,001268,IN,2012,SRF
29089990,"OUTS.DER.HAL.SULF.NITRA,NITR.D/FEN.-ALCOÓIS",AA,CAS/DCB,0001,020123-80-2/Dobesilato de cálcio,01/07/2012,-,001268,IN,2012,SRF
29091990,"OUTS.ETERES ACIC.DERIV.HAL.SULF.NIT.,NITROS",AA,CAS/DCB,0001,013838-16-9/Enflurano,01/07/2012,-,001268,IN,2012,SRF
29093029,OUTS.DERIV.HALOG.SULFON.NITRADOS OU NITROS.,AA,CAS/DCB,0001,000569-57-3/Clorotrianiseno,01/07/2012,-,001268,IN,2012,SRF
29094100,"2,2'-Oxidietanol  (dietilenoglicol)",AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29094310,ETERES MONOBUTILICOS DO ETILENOGLICOL,AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29094910,Guaifenesina,AA,CAS/DCB,0001,000093-14-1/Guaifenesina,01/07/2012,-,001268,IN,2012,SRF
29094990,OUTS.ETER-ALCOOIS S/DER.HAL.SULF.NITR.NITRO,AA,CAS/DCB,0001,000886-74-8/Carbamato de clorfenesina,01/07/2012,-,001268,IN,2012,SRF
29095090,"OUTS.ETER.-FEN.,ETER.-ALC.-FEN.E S/DER.HAL.",AA,CAS/DCB,0001,000150-76-5/Mequinol,01/07/2012,-,001268,IN,2012,SRF
29096020,"PEROXIDOS D/ALCOOIS,ESTERES,CETONAS,DERIVS.",AA,CAS/DCB,0001,000512-85-6/Ascaridol,01/07/2012,-,001268,IN,2012,SRF
29141200,Butanona (metiletilcetona),AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29145010,Nabumetona,AA,CAS/DCB,0001,042924-53-8/Nabumetona,01/07/2012,-,001268,IN,2012,SRF
29145090,OUTS.CETONAS-FENOIS E CETONAS C/FUNCAO OXIG,AA,CAS/DCB,0001,000131-57-7/Oxibenzona,01/07/2012,-,001268,IN,2012,SRF
29146910,Lapachol,AA,CAS/DCB,0001,000084-79-7/ Lapachol,01/07/2012,-,001268,IN,2012,SRF
29146920,Menadiona,AA,CAS/DCB,0001,000058-27-5/Menadiona,01/07/2012,-,001268,IN,2012,SRF
29146990,OUTRAS QUINONAS,AA,CAS/DCB,0001,000117-10-2/Dantrona,01/07/2012,-,001268,IN,2012,SRF
29147019,OUTS.DERIVS.HALOG.DAS CETONAS E QUINONAS,AA,CAS/DCB,0001,095233-18-4/Atovaquona,01/07/2012,-,001268,IN,2012,SRF
29147021,BISSULFITO SODICO DE MENADIONA,AA,CAS/DCB,0001,000130-37-0/Bissulfito sódico de menadiona,01/07/2012,-,001268,IN,2012,SRF
29153921,Triacetina,AA,CAS/DCB,0001,000102-76-1/Triacetina,01/07/2012,-,001268,IN,2012,SRF
29153994,Ciclofenil,AA,CAS/DCB,0001,002624-43-3/Ciclofenila,01/07/2012,-,001268,IN,2012,SRF
29154090,"OUTS.ACIDOS CLOROACETICOS,SAIS E ESTERES",AA,CAS/DCB,0001,000076-03-9/Ácido tricloroacético,01/07/2012,-,001268,IN,2012,SRF
29155020,SAIS DO ACIDO PROPIONICO,AA,CAS/DCB,0001,000130-80-3/Dipropionato de dietilestilbestrol,01/07/2012,-,001268,IN,2012,SRF
29156029,SAIS E ESTERES DO ACIDO PIVALICO,AA,CAS/DCB,0001,076584-70-8/Divalproato de sódio,01/07/2012,-,001268,IN,2012,SRF
29159090,"OUTS.AC.MONOCARB.ACIC.SATUR.S/DER.HAL.,ETC.",AA,CAS/DCB,0001,000099-66-1/Ácido valpróico,01/07/2012,-,001268,IN,2012,SRF
29161220,ESTERES DO ACIDO ACRILICO D/ETILA,AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29161410,ESTERES DO ACIDO METACRILICO D/METILA,AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29161519,OUTS.SAIS E ESTERES DO ACIDO OLEICO,AA,CAS/DCB,0001,000112-80-1/Ácido oléico,01/07/2012,-,001268,IN,2012,SRF
29161520,"ACIDOS LINOLEICO,LINONENICO,S/SAIS,S/ESTER.",AA,CAS/DCB,0001,000060-33-3/Ácido linoléico,01/07/2012,-,001268,IN,2012,SRF
29161921,ACIDO UNDECILENICO,AA,CAS/DCB,0001,000112-38-9/Ácido undecilênico,01/07/2012,-,001268,IN,2012,SRF
29161923,UNDECILENATO DE ZINCO,AA,CAS/DCB,0001,000557-08-4/Undecilenato de zinco,01/07/2012,-,001268,IN,2012,SRF
29161990,OUTS.AC.MONOCARB.ACIC.N/SATUR.E DERIVADOS,AA,CAS/DCB,0001,000506-32-1/Ácido araquidônico,01/07/2012,-,001268,IN,2012,SRF
29163132,ESTERES DO ACIDO BENZOICO D/BENZILA,AA,CAS/DCB,0001,000120-51-4/Benzoato de benzila,01/07/2012,-,001268,IN,2012,SRF
29163920,Ibuprofeno,AA,CAS/DCB,0001,015687-27-1/Ibuprofeno,01/07/2012,-,001268,IN,2012,SRF
29163990,OUTS.AC.MONOCARBOX.AROMAT.E SEUS ANIDRIDOS,AA,CAS/DCB,0001,000103-41-3/Cinamato de benzila,01/07/2012,-,001268,IN,2012,SRF
29171110,ACIDO OXALICO E SEUS SAIS,AA,CAS/DCB,0001,000144-62-7/Ácido oxálico,01/07/2012,-,001268,IN,2012,SRF
29171310,"ACIDO AZELAICO, SEUS SAIS E SEUS ESTERES",AA,CAS/DCB,0001,000123-99-9/Ácido azeláico,01/07/2012,-,001268,IN,2012,SRF
29171910,DIOCTIL SULFOSSUCCINATO DE SODIO,AA,CAS/DCB,0001,000577-11-7/Docusato de sódio,01/07/2012,-,001268,IN,2012,SRF
29171930,"ACIDO FUMARICO, SEUS SAIS E SEUS ESTERES",AA,CAS/DCB,0001,000141-01-5/Fumarato de ferroso,01/07/2012,-,001268,IN,2012,SRF
29171990,OUTS.AC.POLICARBOX.ACICLS.E SEUS ANIDRIDOS,AA,CAS/DCB,0001,000128-49-4/Docusato de cálcio,01/07/2012,-,001268,IN,2012,SRF
29173200,Ortoftalatos de dioctila,AA,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29173500,ANIDRIDO FTALICO,AA,FORMA DE APRESENTAÇÃO,0001,Escamas,01/07/2012,-,001268,IN,2012,SRF
29173500,ANIDRIDO FTALICO,AB,ACONDICIONAMENTO,0001,Granel,01/07/2012,-,001268,IN,2012,SRF
29173700,Tereftalato de dimetila,AA,FORMA DE APRESENTAÇÃO,0001,Briquetes,01/07/2012,-,001268,IN,2012,SRF
